  5.74999973E-02  9.81574794E-06  0.99493843075425881     
  5.99999987E-02  4.79056689E-05  0.34608516939279127     
  6.25000000E-02  2.98854313E-04  0.12045162994924484     
  6.49999976E-02  5.65713271E-04  8.57948712834392807E-002
  6.74999952E-02  8.20923364E-04  6.54981637684423773E-002
  7.00000003E-02  9.82629252E-04  7.08098221828024066E-002
  7.24999979E-02  1.38600823E-03  6.73049677946721270E-002
  7.49999955E-02  1.60687312E-03  8.51252025647919186E-002
  7.75000006E-02  1.61624025E-03  0.11452494066477266     
  7.99999982E-02  2.02114927E-03  0.12831913795017327     
  8.24999958E-02  1.91488035E-03  0.18472624786190395     
  8.50000009E-02  5.10670245E-03  0.18525789049640526     
  8.74999985E-02  6.50857063E-03  0.24871675798690590     
  8.99999961E-02  8.76270700E-03  0.34685950827221246     
  9.25000012E-02  1.13628479E-02  0.58960700701590496     
  9.49999988E-02  9.43330303E-03   1.2561657921791829     
