4.749044146884444373e-02 8.853341632573534818e-05
4.903094206006823608e-02 8.360285274823112470e-04
5.057144265129202843e-02 2.677241840567463633e-03
5.211194324251582077e-02 6.095043494072595845e-03
5.365244383373962006e-02 1.281307182346545087e-02
5.519294442496341241e-02 2.409766893790458997e-02
5.673344501618720476e-02 3.952892420304212479e-02
5.827394560741099711e-02 6.199582278319152456e-02
5.981444619863478945e-02 8.910297769196309781e-02
6.135494678985858874e-02 1.171133468297126390e-01
6.289544738108238109e-02 1.370434433582274347e-01
6.443594797230617344e-02 1.386679286019717461e-01
6.597644856352996579e-02 1.200717933402498522e-01
6.751694915475375813e-02 9.179571558948843024e-02
6.905744974597755048e-02 6.162922725390148487e-02
7.059795033720134283e-02 3.781070406930790023e-02
7.213845092842513518e-02 2.249377286074766280e-02
7.367895151964892753e-02 1.336226075117515413e-02
7.521945211087271987e-02 8.423894963174650627e-03
7.675995270209651222e-02 5.606646789813000444e-03
7.830045329332030457e-02 3.689687016493222674e-03
7.984095388454409692e-02 2.238150772082910574e-03
8.138145447576788927e-02 1.296033854658255663e-03
8.292195506699169549e-02 7.477118392259167034e-04
8.446245565821548784e-02 4.144924326143668847e-04
8.600295624943928019e-02 2.170531614448566800e-04
8.754345684066307254e-02 9.395161805925649314e-05
8.908395743188686489e-02 3.521831126788738125e-05
9.062445802311065723e-02 1.040294732836058077e-05
9.216495861433446346e-02 2.817464901430990449e-06
9.370545920555825581e-02 3.250921040112681491e-07
9.524595979678204816e-02 1.083640346704227076e-07
9.678646038800584050e-02 0.000000000000000000e+00
9.832696097922963285e-02 0.000000000000000000e+00
9.986746157045342520e-02 0.000000000000000000e+00
1.014079621616772175e-01 0.000000000000000000e+00
1.029484627529010099e-01 0.000000000000000000e+00
1.044889633441248022e-01 0.000000000000000000e+00
1.060294639353485946e-01 0.000000000000000000e+00
1.075699645265723869e-01 0.000000000000000000e+00
1.091104651177961793e-01 0.000000000000000000e+00
1.106509657090199716e-01 0.000000000000000000e+00
1.121914663002437640e-01 0.000000000000000000e+00
1.137319668914675563e-01 0.000000000000000000e+00
1.152724674826913487e-01 0.000000000000000000e+00
1.168129680739151549e-01 0.000000000000000000e+00
1.183534686651389473e-01 0.000000000000000000e+00
1.198939692563627396e-01 0.000000000000000000e+00
1.214344698475865320e-01 0.000000000000000000e+00
1.229749704388103243e-01 0.000000000000000000e+00
1.245154710300341167e-01 0.000000000000000000e+00
1.260559716212579229e-01 0.000000000000000000e+00
1.275964722124817152e-01 0.000000000000000000e+00
1.291369728037055076e-01 0.000000000000000000e+00
1.306774733949292999e-01 0.000000000000000000e+00
1.322179739861530923e-01 0.000000000000000000e+00
1.337584745773768846e-01 0.000000000000000000e+00
1.352989751686006770e-01 0.000000000000000000e+00
1.368394757598244693e-01 0.000000000000000000e+00
1.383799763510482617e-01 0.000000000000000000e+00
1.399204769422720540e-01 0.000000000000000000e+00
1.414609775334958464e-01 0.000000000000000000e+00
1.430014781247196387e-01 0.000000000000000000e+00
1.445419787159434311e-01 0.000000000000000000e+00
1.460824793071672234e-01 0.000000000000000000e+00
1.476229798983910158e-01 0.000000000000000000e+00
1.491634804896148081e-01 0.000000000000000000e+00
1.507039810808386004e-01 0.000000000000000000e+00
1.522444816720623928e-01 0.000000000000000000e+00
1.537849822632861851e-01 0.000000000000000000e+00
1.553254828545099775e-01 0.000000000000000000e+00
1.568659834457337698e-01 0.000000000000000000e+00
1.584064840369575622e-01 0.000000000000000000e+00
1.599469846281813545e-01 0.000000000000000000e+00
1.614874852194051469e-01 0.000000000000000000e+00
1.630279858106289392e-01 0.000000000000000000e+00
1.645684864018527316e-01 0.000000000000000000e+00
1.661089869930765239e-01 0.000000000000000000e+00
1.676494875843003163e-01 0.000000000000000000e+00
1.691899881755241086e-01 0.000000000000000000e+00
1.707304887667479010e-01 0.000000000000000000e+00
1.722709893579716933e-01 0.000000000000000000e+00
1.738114899491954857e-01 0.000000000000000000e+00
1.753519905404192780e-01 0.000000000000000000e+00
1.768924911316430704e-01 0.000000000000000000e+00
1.784329917228668627e-01 0.000000000000000000e+00
1.799734923140906551e-01 0.000000000000000000e+00
1.815139929053144474e-01 0.000000000000000000e+00
1.830544934965382398e-01 0.000000000000000000e+00
1.845949940877620321e-01 0.000000000000000000e+00
1.861354946789858800e-01 0.000000000000000000e+00
1.876759952702096723e-01 0.000000000000000000e+00
1.892164958614334647e-01 0.000000000000000000e+00
1.907569964526572570e-01 0.000000000000000000e+00
1.922974970438810494e-01 0.000000000000000000e+00
1.938379976351048417e-01 0.000000000000000000e+00
1.953784982263286341e-01 0.000000000000000000e+00
1.969189988175524264e-01 0.000000000000000000e+00
1.984594994087762188e-01 0.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00
