4.764346274922823948e-02 1.017606466407069888e-05
4.918241767095320877e-02 4.391775276072617536e-05
5.072137259267817111e-02 1.097943819018154418e-04
5.226032751440314039e-02 3.363457162650736122e-04
5.379928243612810967e-02 8.652332876213797040e-04
5.533823735785307896e-02 1.755237258964510412e-03
5.687719227957804824e-02 3.329447683378710526e-03
5.841614720130301058e-02 6.444394635285825672e-03
5.995510212302797987e-02 1.161343379787068558e-02
6.149405704475294915e-02 1.915162148895642458e-02
6.303301196647791149e-02 2.721240365877727191e-02
6.457196688820288077e-02 3.572789524437685466e-02
6.611092180992785006e-02 4.429520442241058342e-02
6.764987673165281934e-02 5.262109985584800809e-02
6.918883165337778862e-02 5.897471328268331231e-02
7.072778657510275790e-02 6.261586989419302973e-02
7.226674149682771331e-02 6.458025206112172345e-02
7.380569641855269647e-02 6.522977955698235075e-02
7.534465134027765187e-02 6.390501661242556364e-02
7.688360626200262116e-02 6.115520292813583086e-02
7.842256118372759044e-02 5.726687506175934250e-02
7.996151610545255972e-02 5.232733293646681105e-02
8.150047102717752900e-02 4.647475679874930876e-02
8.303942594890248441e-02 4.064226499918457275e-02
8.457838087062746757e-02 3.533276936511800526e-02
8.611733579235242297e-02 2.988107661692981226e-02
8.765629071407740613e-02 2.521829667138246814e-02
8.919524563580236154e-02 2.111546807353438526e-02
9.073420055752733082e-02 1.765172311570747943e-02
9.227315547925230010e-02 1.464563327658838406e-02
9.381211040097725551e-02 1.220043205428234315e-02
9.535106532270223867e-02 1.015745317738246493e-02
9.689002024442719407e-02 8.490854797465518036e-03
9.842897516615217723e-02 7.217373862992143042e-03
9.996793008787713264e-02 6.112199682238991447e-03
1.015068850096021019e-01 5.186579484571613059e-03
1.030458399313270712e-01 4.371690937919846080e-03
1.045847948530520405e-01 3.707836614176918469e-03
1.061237497747770098e-01 3.142797234145624456e-03
1.076627046965019652e-01 2.697594405092531341e-03
1.092016596182269483e-01 2.288007802363685797e-03
1.107406145399519037e-01 1.944431724363614384e-03
1.122795694616768869e-01 1.629375406540478112e-03
1.138185243834018423e-01 1.412598450078235250e-03
1.153574793051267977e-01 1.199034987720435687e-03
1.168964342268517809e-01 1.034477310455397727e-03
1.184353891485767363e-01 9.261557800181187926e-04
1.199743440703017194e-01 7.757910350477056904e-04
1.215132989920266748e-01 6.589001869985777792e-04
1.230522539137516580e-01 5.619597815145358161e-04
1.245912088354766134e-01 4.951458832596506441e-04
1.261301637572015966e-01 4.300726276446721684e-04
1.276691186789265520e-01 3.649993720296937469e-04
1.292080736006515074e-01 3.119767193063780202e-04
1.307470285223764905e-01 2.608286048106542537e-04
1.322859834441014459e-01 2.230700490834445202e-04
1.338249383658264291e-01 1.874538227591970852e-04
1.353638932875513845e-01 1.660305287295745619e-04
1.369028482092763677e-01 1.487579979181913987e-04
1.384418031310013231e-01 1.313515715191231070e-04
1.399807580527262785e-01 1.217110892057929675e-04
1.415197129744512616e-01 9.426249373033911041e-05
1.430586678961762170e-01 8.636265405691580276e-05
1.445976228179012002e-01 8.020345702339932699e-05
1.461365777396261556e-01 7.230361734997601934e-05
1.476755326613511388e-01 5.985132769525792584e-05
1.492144875830760942e-01 6.105638798442418989e-05
1.507534425048010773e-01 5.449550418785229503e-05
1.522923974265260327e-01 4.847020274202096121e-05
1.538313523482509881e-01 3.735686896415427372e-05
1.553703072699759713e-01 3.079598516758237886e-05
1.569092621917009267e-01 2.691301312471329601e-05
1.584482171134259099e-01 2.410120578332533865e-05
1.599871720351508653e-01 2.276224990647393264e-05
1.615261269568758484e-01 2.396731019564020008e-05
1.630650818786008038e-01 1.928096462666027228e-05
1.646040368003257592e-01 1.887927786360484980e-05
1.661429917220507424e-01 1.539799258379118943e-05
1.676819466437756978e-01 1.566578375916146995e-05
1.692209015655006810e-01 1.312176759314379650e-05
1.707598564872256364e-01 1.004216907638555862e-05
1.722988114089506195e-01 9.104899962589573396e-06
1.738377663306755749e-01 1.004216907638555862e-05
1.753767212524005303e-01 9.104899962589573396e-06
1.769156761741255135e-01 6.694779384257038514e-06
1.784546310958504689e-01 6.159197033516475772e-06
1.799935860175754521e-01 5.757510270461053292e-06
1.815325409393004075e-01 5.623614682775913029e-06
1.830714958610253629e-01 3.882972042869082846e-06
1.846104507827503460e-01 3.615180867498801052e-06
1.861494057044753014e-01 3.481285279813660366e-06
1.876883606262002846e-01 2.811807341387956515e-06
1.892273155479252400e-01 2.008433815277111554e-06
1.907662704696502232e-01 2.811807341387956515e-06
1.923052253913751786e-01 2.276224990647393349e-06
1.938441803131001617e-01 1.606747052221689286e-06
1.953831352348251171e-01 1.205060289166267017e-06
1.969220901565500725e-01 2.276224990647393349e-06
1.984610450782750557e-01 1.338955876851407703e-06
2.000000000000000111e-01 0.000000000000000000e+00
