0.0224,-2.10037054511756,1.06379987876935
0.0248,-1.47459295799968,0.14425238418702
0.0272,-1.29525236311341,0.0624897713346599
0.0296,-1.05372485885037,0.0258028401760916
0.032,-0.942085920495236,0.0247001558390036
0.0344,-0.840135545234195,0.00954143655434269
0.0368,-0.76255261300206,0.0150800879253597
0.0392,-0.657176120427698,0.01137387692818
0.0416,-0.605563775336521,0.0117087155221739
0.044,-0.548482126535344,0.0229451858592905
0.0464,-0.516921813167127,0.0301663077394421
0.0488,-0.482707535312146,0.0241636683389341
0.0512,-0.460024880607835,0.0287502990055102
0.0536,-0.443136027258839,0.0333120995705261
0.056,-0.428527390415863,0.0388931351839698
0.0584,-0.407401617735796,0.0556088474704275
0.0608,-0.403589220780358,0.0556569822662245
0.0632,-0.388202397486084,0.0510092987955235
0.0656,-0.391619284552822,0.0804165100081609
0.068,-0.349336142949982,0.0764184477210944
0.0704,-0.36791747821759,0.117924122119999
0.0728,-0.363178822590752,0.117904103399591
0.0752,-0.356772934017343,0.112842369550792
